Invoice Id,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Sales,Date,Time,Payment,Cost of Goods saled,Gross Income,Rating,Day,Month,Year,Satisfaction
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic Accessories,46.02,6,289.926,2/7/2019,3:55:00 PM,Cash,276.12,13.806,7.1,Thursday,February,00:00.0,Satisfied
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion Accessories,43.46,6,273.798,2/7/2019,5:55:00 PM,E-Wallet,260.76,13.038,8.5,Thursday,February,00:00.0,Satisfied
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion Accessories,86.13,2,180.873,2/7/2019,5:59:00 PM,Cash,172.26,8.613,8.2,Thursday,February,00:00.0,Satisfied
214-17-6927,Giza,Naypyitaw,Normal,Female,Food And Beverages,16.48,6,103.824,2/7/2019,6:23:00 PM,E-Wallet,98.88,4.944,9.9,Thursday,February,00:00.0,Satisfied
868-81-1752,Cairo,Mandalay,Normal,Male,Home And Lifestyle,22.02,9,208.089,2/7/2019,6:48:00 PM,Cash,198.18,9.909,6.8,Thursday,February,00:00.0,not Satisfied
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion Accessories,63.71,5,334.4775,2/7/2019,7:30:00 PM,E-Wallet,318.55,15.9275,8.5,Thursday,February,00:00.0,Satisfied
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic Accessories,79.39,10,833.595,2/7/2019,8:24:00 PM,Cash,793.9,39.695,6.2,Thursday,February,00:00.0,not Satisfied
732-04-5373,Cairo,Mandalay,Member,Male,Home And Lifestyle,46.47,4,195.174,2/8/2019,10:53:00 AM,Cash,185.88,9.294,7,Friday,February,00:00.0,Satisfied
181-82-6255,Cairo,Mandalay,Normal,Female,Home And Lifestyle,16.37,6,103.131,2/8/2019,10:58:00 AM,Cash,98.22,4.911,7,Friday,February,00:00.0,Satisfied
549-84-7482,Cairo,Mandalay,Member,Female,Sports And Travel,90.28,9,853.146,2/8/2019,11:15:00 AM,E-Wallet,812.52,40.626,7.2,Friday,February,00:00.0,Satisfied
756-49-0168,Alex,Yangon,Member,Male,Fashion Accessories,19.7,1,20.685,2/8/2019,11:39:00 AM,E-Wallet,19.7,0.985,9.5,Friday,February,00:00.0,Satisfied
815-04-6282,Giza,Naypyitaw,Member,Female,Sports And Travel,64.97,5,341.0925,2/8/2019,12:52:00 PM,Credit Card,324.85,16.2425,6.5,Friday,February,00:00.0,not Satisfied
271-88-8734,Giza,Naypyitaw,Member,Female,Fashion Accessories,97.21,10,1020.705,2/8/2019,1:00:00 PM,Credit Card,972.1,48.605,8.7,Friday,February,00:00.0,Satisfied
354-25-5821,Cairo,Mandalay,Member,Female,Sports And Travel,69.12,6,435.456,2/8/2019,1:03:00 PM,Cash,414.72,20.736,5.6,Friday,February,00:00.0,not Satisfied
440-59-5691,Giza,Naypyitaw,Member,Female,Health And Beauty,37.15,7,273.0525,2/8/2019,1:12:00 PM,Credit Card,260.05,13.0025,7.7,Friday,February,00:00.0,Satisfied
830-58-2383,Cairo,Mandalay,Normal,Male,Home And Lifestyle,31.75,4,133.35,2/8/2019,3:26:00 PM,Cash,127,6.35,8.6,Friday,February,00:00.0,Satisfied
649-29-6775,Cairo,Mandalay,Member,Female,Fashion Accessories,33.52,1,35.196,2/8/2019,3:31:00 PM,Cash,33.52,1.676,6.7,Friday,February,00:00.0,not Satisfied
687-47-8271,Alex,Yangon,Normal,M,Fashion Accessories,98.98,10,1039.29,2/8/2019,4:20:00 PM,Credit Card,989.8,49.49,8.7,Friday,February,00:00.0,Satisfied
130-98-8941,Giza,Naypyitaw,Normal,Male,Fashion Accessories,64.26,7,472.311,2/9/2019,10:00:00 AM,Cash,449.82,22.491,5.7,Saturday,February,00:00.0,not Satisfied
746-19-0921,Giza,Naypyitaw,Normal,Male,Food And Beverages,21.58,1,22.659,2/9/2019,10:02:00 AM,E-Wallet,21.58,1.079,7.2,Saturday,February,00:00.0,Satisfied
428-83-5800,Giza,Naypyitaw,Member,Female,Food And Beverages,21.08,3,66.402,2/9/2019,10:25:00 AM,Cash,63.24,3.162,7.3,Saturday,February,00:00.0,Satisfied
447-15-7839,Alex,Yangon,Member,Female,Sports And Travel,22.24,10,233.52,2/9/2019,11:00:00 AM,Cash,222.4,11.12,4.2,Saturday,February,00:00.0,not Satisfied
200-40-6154,Cairo,Mandalay,Member,Male,Home And Lifestyle,65.91,6,415.233,2/9/2019,11:45:00 AM,Cash,395.46,19.773,5.7,Saturday,February,00:00.0,not Satisfied
509-10-0516,Cairo,Mandalay,Normal,Male,Home And Lifestyle,45.97,4,193.074,2/9/2019,12:02:00 PM,E-Wallet,183.88,9.194,5.1,Saturday,February,00:00.0,not Satisfied
871-39-9221,Giza,Naypyitaw,Member,Female,Electronic Accessories,12.45,6,78.435,2/9/2019,1:11:00 PM,Cash,74.7,3.735,4.1,Saturday,February,00:00.0,not Satisfied
727-02-1313,Alex,Yangon,Member,Male,Food And Beverages,31.84,1,33.432,2/9/2019,1:22:00 PM,Cash,31.84,1.592,7.7,Saturday,February,00:00.0,Satisfied
602-80-9671,Giza,Naypyitaw,Member,Female,Home And Lifestyle,15.95,6,100.485,2/9/2019,5:15:00 PM,Credit Card,95.7,4.785,5.1,Saturday,February,00:00.0,not Satisfied
450-42-3339,Giza,Naypyitaw,Normal,Male,Health And Beauty,84.61,10,888.405,2/9/2019,6:58:00 PM,Credit Card,846.1,42.305,8.8,Saturday,February,00:00.0,Satisfied
146-09-5432,Alex,Yangon,Member,Male,Food And Beverages,35.04,9,331.128,2/9/2019,7:17:00 PM,E-Wallet,315.36,15.768,4.6,Saturday,February,00:00.0,not Satisfied
866-05-7563,Cairo,Mandalay,Member,Female,Electronic Accessories,81.4,3,256.41,2/9/2019,7:43:00 PM,Cash,244.2,12.21,4.8,Saturday,February,00:00.0,not Satisfied
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion Accessories,57.27,3,180.4005,2/9/2019,8:31:00 PM,E-Wallet,171.81,8.5905,6.5,Saturday,February,00:00.0,not Satisfied
685-64-1609,Alex,Yangon,Member,Female,Fashion Accessories,30.14,10,316.47,2/10/2019,12:28:00 PM,E-Wallet,301.4,15.07,9.2,Sunday,February,00:00.0,Satisfied
669-54-1719,Cairo,Mandalay,Member,Female,Electronic Accessories,18.93,6,119.259,2/10/2019,12:45:00 PM,Credit Card,113.58,5.679,8.1,Sunday,February,00:00.0,Satisfied
400-60-7251,Alex,Yangon,Normal,Male,Home And Lifestyle,74.07,1,77.7735,2/10/2019,12:50:00 PM,E-Wallet,74.07,3.7035,9.9,Sunday,February,00:00.0,Satisfied
559-98-9873,Alex,Yangon,Member,Female,Fashion Accessories,53.65,7,394.3275,2/10/2019,12:56:00 PM,E-Wallet,375.55,18.7775,5.2,Sunday,February,00:00.0,not Satisfied
448-34-8700,Cairo,Mandalay,Member,Male,Home And Lifestyle,36.91,7,271.2885,2/10/2019,1:51:00 PM,E-Wallet,258.37,12.9185,6.7,Sunday,February,00:00.0,not Satisfied
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion Accessories,73.38,7,539.343,2/10/2019,1:56:00 PM,Cash,513.66,25.683,9.5,Sunday,February,00:00.0,Satisfied
162-48-8011,Alex,Yangon,Member,Female,Food And Beverages,44.59,5,234.0975,2/10/2019,3:10:00 PM,Cash,222.95,11.1475,8.5,Sunday,February,00:00.0,Satisfied
838-78-4295,Giza,Naypyitaw,Member,Female,Health And Beauty,33.47,2,73.634,2/10/2019,3:43:00 PM,E-Wallet,66.94,3.347,6.7,Sunday,February,00:00.0,not Satisfied
378-07-7001,Cairo,Mandalay,Member,Male,Electronic Accessories,48.09,3,151.4835,2/10/2019,6:23:00 PM,Credit Card,144.27,7.2135,7.8,Sunday,February,00:00.0,Satisfied
695-51-0018,Cairo,Mandalay,Normal,Female,Sports And Travel,34.84,4,146.328,2/10/2019,6:36:00 PM,Cash,139.36,6.968,7.4,Sunday,February,00:00.0,Satisfied
227-07-4446,Giza,Naypyitaw,Member,Female,Electronic Accessories,78.13,10,820.365,2/10/2019,8:51:00 PM,Cash,781.3,39.065,4.4,Sunday,February,00:00.0,not Satisfied
842-40-8179,Cairo,Mandalay,Member,Female,Food And Beverages,77.2,10,810.6,2/11/2019,10:38:00 AM,Credit Card,772,38.6,5.6,Monday,February,00:00.0,not Satisfied
284-34-9626,Cairo,Mandalay,Normal,Female,Home And Lifestyle,77.04,3,242.676,2/11/2019,10:39:00 AM,Credit Card,231.12,11.556,7.2,Monday,February,00:00.0,Satisfied
418-02-5978,Cairo,Mandalay,Normal,Female,Health And Beauty,84.09,9,794.6505,2/11/2019,10:54:00 AM,Cash,756.81,37.8405,8,Monday,February,00:00.0,Satisfied
531-56-4728,Alex,Yangon,Normal,Male,Home And Lifestyle,80.08,3,252.252,2/11/2019,3:29:00 PM,Cash,240.24,12.012,5.4,Monday,February,00:00.0,not Satisfied
866-99-7614,Giza,Naypyitaw,Normal,Male,Food And Beverages,89.2,10,936.6,2/11/2019,3:42:00 PM,Credit Card,892,44.6,4.4,Monday,February,00:00.0,not Satisfied
534-53-3526,Alex,Yangon,Normal,Female,Sports And Travel,94.76,4,397.992,2/11/2019,4:06:00 PM,E-Wallet,379.04,18.952,7.8,Monday,February,00:00.0,Satisfied
796-12-2025,Giza,Naypyitaw,Member,Female,Fashion Accessories,62.12,10,931.8,2/11/2019,4:19:00 PM,Cash,621.2,31.06,5.9,Monday,February,00:00.0,not Satisfied
401-09-4232,Giza,Naypyitaw,Member,Male,Home And Lifestyle,86.69,5,455.1225,2/11/2019,6:38:00 PM,E-Wallet,433.45,21.6725,9.4,Monday,February,00:00.0,Satisfied
549-03-9315,Cairo,Mandalay,Normal,Male,Fashion Accessories,94.87,8,796.908,2/12/2019,12:58:00 PM,E-Wallet,758.96,37.948,8.7,Tuesday,February,00:00.0,Satisfied
373-14-0504,Alex,Yangon,Member,Female,Sports And Travel,71.63,2,150.423,2/12/2019,2:33:00 PM,E-Wallet,143.26,7.163,8.8,Tuesday,February,00:00.0,Satisfied
641-51-2661,Giza,Naypyitaw,Member,Female,Food And Beverages,87.1,10,914.55,2/12/2019,2:45:00 PM,Credit Card,871,43.55,9.9,Tuesday,February,00:00.0,Satisfied
305-18-3552,Cairo,Mandalay,Member,Male,Home And Lifestyle,60.38,10,633.99,2/12/2019,4:19:00 PM,Cash,603.8,30.19,6,Tuesday,February,00:00.0,not Satisfied
885-56-0389,Giza,Naypyitaw,Member,Male,Fashion Accessories,52.35,1,54.9675,2/12/2019,5:49:00 PM,Cash,52.35,2.6175,4,Tuesday,February,00:00.0,not Satisfied
287-83-1405,Alex,Yangon,Normal,Male,Health And Beauty,25.43,6,160.209,2/12/2019,7:01:00 PM,E-Wallet,152.58,7.629,7,Tuesday,February,00:00.0,Satisfied
528-87-5606,Cairo,Mandalay,Member,Female,Electronic Accessories,39.48,1,41.454,2/12/2019,7:43:00 PM,Cash,39.48,1.974,6.5,Tuesday,February,00:00.0,not Satisfied
139-52-2867,Giza,Naypyitaw,Normal,Female,Fashion Accessories,22.51,7,165.4485,2/13/2019,10:50:00 AM,Credit Card,157.57,7.8785,4.8,Wednesday,February,00:00.0,not Satisfied
173-50-1108,Cairo,Mandalay,Member,Female,Sports And Travel,20.18,4,84.756,2/13/2019,12:14:00 PM,Credit Card,80.72,4.036,5,Wednesday,February,00:00.0,not Satisfied
151-16-1484,Alex,Yangon,Member,Male,Electronic Accessories,32.25,4,135.45,2/13/2019,12:38:00 PM,E-Wallet,129,6.45,6.5,Wednesday,February,00:00.0,not Satisfied
388-76-2555,Cairo,Mandalay,Normal,Male,Sports And Travel,13.69,6,86.247,2/13/2019,1:59:00 PM,Cash,82.14,4.107,6.3,Wednesday,February,00:00.0,not Satisfied
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion Accessories,92.98,2,195.258,2/13/2019,3:06:00 PM,Credit Card,185.96,9.298,8,Wednesday,February,00:00.0,Satisfied
767-54-1907,Cairo,Mandalay,Member,Female,Fashion Accessories,29.56,5,155.19,2/13/2019,4:59:00 PM,Cash,147.8,7.39,6.9,Wednesday,February,00:00.0,not Satisfied
549-23-9016,Giza,Naypyitaw,Member,Female,Food And Beverages,14.87,2,31.227,2/13/2019,6:15:00 PM,Credit Card,29.74,1.487,8.9,Wednesday,February,00:00.0,Satisfied
563-36-9814,Alex,Yangon,Member,Male,Electronic Accessories,76.82,1,80.661,2/13/2019,6:27:00 PM,E-Wallet,76.82,3.841,7.2,Wednesday,February,00:00.0,Satisfied
235-46-8343,Giza,Naypyitaw,Member,Male,Food And Beverages,27.66,10,290.43,2/14/2019,11:26:00 AM,Credit Card,276.6,13.83,8.9,Thursday,February,00:00.0,Satisfied
109-86-4363,Cairo,Mandalay,Member,Female,Sports And Travel,60.08,7,441.588,2/14/2019,11:36:00 AM,Credit Card,420.56,21.028,4.5,Thursday,February,00:00.0,not Satisfied
545-07-8534,Giza,Naypyitaw,Normal,Female,Health And Beauty,58.32,2,122.472,2/14/2019,12:42:00 PM,E-Wallet,116.64,5.832,6,Thursday,February,00:00.0,not Satisfied
853-23-2453,Cairo,Mandalay,Member,Female,Health And Beauty,75.74,4,363.55199999999996,2/14/2019,2:35:00 PM,Cash,302.96,15.148,7.6,Thursday,February,00:00.0,Satisfied
528-14-9470,Alex,Yangon,Member,Male,Health And Beauty,91.3,1,95.865,2/14/2019,2:42:00 PM,E-Wallet,91.3,4.565,9.2,Thursday,February,00:00.0,Satisfied
150-89-8043,Alex,Yangon,Normal,Male,Sports And Travel,44.65,3,140.6475,2/14/2019,3:04:00 PM,Cash,133.95,6.6975,6.2,Thursday,February,00:00.0,not Satisfied
638-60-7125,Alex,Yangon,Member,F,Electronic Accessories,99.56,8,836.304,2/14/2019,5:03:00 PM,Credit Card,796.48,39.824,5.2,Thursday,February,00:00.0,not Satisfied
174-36-3675,Giza,Naypyitaw,Member,Male,Food And Beverages,99.37,2,208.677,2/14/2019,5:29:00 PM,Cash,198.74,9.937,5.2,Thursday,February,00:00.0,not Satisfied
305-03-2383,Alex,Yangon,Normal,Female,Food And Beverages,67.1,3,211.365,2/15/2019,10:36:00 AM,Cash,201.3,10.065,7.5,Friday,February,00:00.0,Satisfied
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic Accessories,98.84,1,103.782,2/15/2019,11:21:00 AM,Cash,98.84,4.942,8.4,Friday,February,00:00.0,Satisfied
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic Accessories,32.8,10,344.4,2/15/2019,12:12:00 PM,Cash,328,16.4,6.2,Friday,February,00:00.0,not Satisfied
541-89-9860,Giza,Naypyitaw,Member,Female,Fashion Accessories,80.48,3,253.512,2/15/2019,12:31:00 PM,Cash,241.44,12.072,8.1,Friday,February,00:00.0,Satisfied
394-43-4238,Cairo,Mandalay,Member,Male,Home And Lifestyle,17.77,5,93.2925,2/15/2019,12:42:00 PM,Credit Card,88.85,4.4425,5.4,Friday,February,00:00.0,not Satisfied
227-78-1148,Cairo,Mandalay,Member,F,Fashion Accessories,72.84,7,535.374,2/15/2019,12:44:00 PM,Cash,509.88,25.494,8.4,Friday,February,00:00.0,Satisfied
152-68-2907,Alex,Yangon,Normal,Male,Food And Beverages,52.2,3,164.43,2/15/2019,1:30:00 PM,Credit Card,156.6,7.83,9.5,Friday,February,00:00.0,Satisfied
234-36-2483,Cairo,Mandalay,Normal,Male,Health And Beauty,57.59,6,362.817,2/15/2019,1:51:00 PM,Cash,345.54,17.277,5.1,Friday,February,00:00.0,not Satisfied
710-46-4433,Cairo,Mandalay,Member,Female,Food And Beverages,77.4,9,731.43,2/15/2019,2:15:00 PM,Credit Card,696.6,34.83,4.5,Friday,February,00:00.0,not Satisfied
860-79-0874,Giza,Naypyitaw,Member,Female,Fashion Accessories,99.3,10,1042.65,2/15/2019,2:53:00 PM,Credit Card,993,49.65,6.6,Friday,February,00:00.0,not Satisfied
497-36-0989,Alex,Yangon,Normal,Male,Fashion Accessories,51.94,3,163.611,2/15/2019,3:21:00 PM,Cash,155.82,7.791,7.9,Friday,February,00:00.0,Satisfied
136-08-6195,Alex,Yangon,Normal,Female,Home And Lifestyle,69.96,8,587.664,2/15/2019,5:01:00 PM,Credit Card,559.68,27.984,6.4,Friday,February,00:00.0,not Satisfied
556-41-6224,Giza,Naypyitaw,Normal,Male,Health And Beauty,33.64,8,282.576,2/15/2019,5:10:00 PM,Credit Card,269.12,13.456,9.3,Friday,February,00:00.0,Satisfied
321-49-7382,Cairo,Mandalay,Member,Male,Sports And Travel,88.31,1,92.7255,2/15/2019,5:38:00 PM,Credit Card,88.31,4.4155,5.2,Friday,February,00:00.0,not Satisfied
285-68-5083,Giza,Naypyitaw,Member,Female,Sports And Travel,24.74,3,85.353,2/15/2019,5:47:00 PM,Credit Card,74.22,3.711,10,Friday,February,00:00.0,Satisfied
372-94-8041,Alex,Yangon,Normal,Male,Health And Beauty,15.26,6,96.138,2/15/2019,6:03:00 PM,E-Wallet,91.56,4.578,9.8,Friday,February,00:00.0,Satisfied
873-95-4984,Cairo,Mandalay,Member,Female,Health And Beauty,76.9,7,565.215,2/15/2019,8:21:00 PM,Cash,538.3,26.915,7.7,Friday,February,00:00.0,Satisfied
400-80-4065,Giza,Naypyitaw,Member,Male,Health And Beauty,68.55,4,287.91,2/15/2019,8:21:00 PM,Credit Card,274.2,13.71,9.2,Friday,February,00:00.0,Satisfied
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic Accessories,88.25,9,833.9625,2/15/2019,8:51:00 PM,Credit Card,794.25,39.7125,7.6,Friday,February,00:00.0,Satisfied
873-14-6353,Alex,Yangon,Member,Male,Food And Beverages,24.82,7,182.427,2/16/2019,10:33:00 AM,Credit Card,173.74,8.687,7.1,Saturday,February,00:00.0,Satisfied
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion Accessories,36.51,9,345.0195,2/16/2019,10:52:00 AM,Cash,328.59,16.4295,4.2,Saturday,February,00:00.0,not Satisfied
241-72-9525,Cairo,Mandalay,Normal,Female,Sports And Travel,51.91,10,545.055,2/16/2019,12:21:00 PM,Cash,519.1,25.955,8.2,Saturday,February,00:00.0,Satisfied
408-66-6712,Giza,Naypyitaw,Member,Female,Health And Beauty,47.71,6,300.573,2/16/2019,2:19:00 PM,E-Wallet,286.26,14.313,4.4,Saturday,February,00:00.0,not Satisfied
598-06-7312,Cairo,Mandalay,Member,Male,Fashion Accessories,91.35,1,95.9175,2/16/2019,3:42:00 PM,Cash,91.35,4.5675,6.8,Saturday,February,00:00.0,not Satisfied
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic Accessories,12.05,5,63.2625,2/16/2019,3:53:00 PM,E-Wallet,60.25,3.0125,5.5,Saturday,February,00:00.0,not Satisfied
587-03-7455,Giza,Naypyitaw,Member,Female,Fashion Accessories,97.79,7,718.7565,2/16/2019,5:30:00 PM,E-Wallet,684.53,34.2265,4.9,Saturday,February,00:00.0,not Satisfied
133-77-3154,Cairo,Mandalay,Member,Male,Fashion Accessories,60.18,4,252.756,2/16/2019,6:04:00 PM,Credit Card,240.72,12.036,9.4,Saturday,February,00:00.0,Satisfied
612-36-5536,Alex,Yangon,Member,Male,Food And Beverages,80.96,8,680.064,2/17/2019,11:12:00 AM,Credit Card,647.68,32.384,7.4,Sunday,February,00:00.0,Satisfied
636-48-8204,Alex,Yangon,Member,Female,Electronic Accessories,34.56,5,181.44,2/17/2019,11:15:00 AM,E-Wallet,172.8,8.64,9.9,Sunday,February,00:00.0,Satisfied
788-21-5741,Alex,Yangon,Normal,Male,Fashion Accessories,45.38,3,142.947,2/17/2019,1:34:00 PM,Credit Card,136.14,6.807,7.2,Sunday,February,00:00.0,Satisfied
590-83-4591,Cairo,Mandalay,Member,Female,Electronic Accessories,87.45,6,550.935,2/17/2019,2:40:00 PM,Credit Card,524.7,26.235,8.8,Sunday,February,00:00.0,Satisfied
785-96-0615,Cairo,Mandalay,Member,Female,Electronic Accessories,35.74,8,300.216,2/17/2019,3:28:00 PM,E-Wallet,285.92,14.296,4.9,Sunday,February,00:00.0,not Satisfied
131-70-8179,Alex,Yangon,Member,Female,Health And Beauty,92.09,3,290.0835,2/17/2019,4:27:00 PM,Cash,276.27,13.8135,4.2,Sunday,February,00:00.0,not Satisfied
201-63-8275,Giza,Naypyitaw,Member,Female,Sports And Travel,67.99,7,499.7265,2/17/2019,4:50:00 PM,E-Wallet,475.93,23.7965,5.7,Sunday,February,00:00.0,not Satisfied
803-17-8013,Alex,Yangon,Member,Female,Home And Lifestyle,88.79,8,745.836,2/17/2019,5:09:00 PM,Cash,710.32,35.516,4.1,Sunday,February,00:00.0,not Satisfied
634-97-8956,Alex,Yangon,Normal,Male,Food And Beverages,32.9,3,103.635,2/17/2019,5:27:00 PM,Credit Card,98.7,4.935,9.1,Sunday,February,00:00.0,Satisfied
389-25-3394,Giza,Naypyitaw,Normal,Male,Electronic Accessories,11.81,5,62.0025,2/17/2019,6:06:00 PM,Cash,59.05,2.9525,9.4,Sunday,February,00:00.0,Satisfied
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports And Travel,46.66,9,440.937,2/17/2019,7:11:00 PM,E-Wallet,419.94,20.997,5.3,Sunday,February,00:00.0,not Satisfied
827-77-7633,Alex,Yangon,Normal,Male,Sports And Travel,98.09,9,926.9505,2/17/2019,7:41:00 PM,Cash,882.81,44.1405,9.3,Sunday,February,00:00.0,Satisfied
420-11-4919,Giza,Naypyitaw,Member,Female,Food And Beverages,71.39,5,374.7975,2/17/2019,7:57:00 PM,Credit Card,356.95,17.8475,5.5,Sunday,February,00:00.0,not Satisfied
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic Accessories,60.95,1,63.9975,2/18/2019,11:40:00 AM,E-Wallet,60.95,3.0475,5.9,Monday,February,00:00.0,not Satisfied
849-09-3807,Alex,Yangon,Member,Female,Fashion Accessories,88.34,7,649.299,2/18/2019,1:28:00 PM,Cash,618.38,30.919,6.6,Monday,February,00:00.0,not Satisfied
764-44-8999,Cairo,Mandalay,Normal,Female,Health And Beauty,14.76,2,30.996,2/18/2019,2:42:00 PM,E-Wallet,29.52,1.476,4.3,Monday,February,00:00.0,not Satisfied
354-39-5160,Alex,Yangon,Member,Female,Home And Lifestyle,34.42,6,216.846,2/18/2019,3:39:00 PM,Cash,206.52,10.326,9.8,Monday,February,00:00.0,Satisfied
787-15-1757,Giza,Naypyitaw,Member,Male,Health And Beauty,44.07,4,185.094,2/18/2019,4:28:00 PM,E-Wallet,176.28,8.814,8.4,Monday,February,00:00.0,Satisfied
597-78-7908,Giza,Naypyitaw,Normal,Female,Fashion Accessories,90.22,3,284.193,2/18/2019,7:39:00 PM,Cash,270.66,13.533,6.2,Monday,February,00:00.0,not Satisfied
278-97-7759,Alex,Yangon,Member,Female,Electronic Accessories,62.48,1,65.604,2/18/2019,8:29:00 PM,Cash,62.48,3.124,4.7,Monday,February,00:00.0,not Satisfied
409-33-9708,Alex,Yangon,Normal,Female,Fashion Accessories,98.48,2,206.808,2/19/2019,10:12:00 AM,E-Wallet,196.96,9.848,9.2,Tuesday,February,00:00.0,Satisfied
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic Accessories,71.89,8,603.876,2/19/2019,11:33:00 AM,E-Wallet,575.12,28.756,5.5,Tuesday,February,00:00.0,not Satisfied
449-16-6770,Alex,Yangon,Normal,Male,Health And Beauty,50.79,5,266.6475,2/19/2019,2:53:00 PM,Credit Card,253.95,12.6975,5.3,Tuesday,February,00:00.0,not Satisfied
384-59-6655,Alex,Yangon,Member,Female,Food And Beverages,98.66,9,932.337,2/19/2019,3:07:00 PM,Cash,887.94,44.397,8.4,Tuesday,February,00:00.0,Satisfied
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic Accessories,77.63,9,733.6035,2/19/2019,3:14:00 PM,E-Wallet,698.67,34.9335,7.2,Tuesday,February,00:00.0,Satisfied
272-27-9238,Giza,Naypyitaw,Normal,Female,Food And Beverages,41.24,4,173.208,2/19/2019,4:23:00 PM,Cash,164.96,8.248,7.1,Tuesday,February,00:00.0,Satisfied
629-42-4133,Giza,Naypyitaw,Normal,Male,Health And Beauty,21.8,8,183.12,2/19/2019,7:24:00 PM,Cash,174.4,8.72,8.3,Tuesday,February,00:00.0,Satisfied
752-23-3760,Cairo,Mandalay,Member,Female,Sports And Travel,64.08,7,470.988,2/19/2019,7:29:00 PM,Credit Card,448.56,22.428,7.3,Tuesday,February,00:00.0,Satisfied
868-06-0466,Alex,Yangon,Member,Male,Electronic Accessories,69.58,9,657.531,2/19/2019,7:38:00 PM,Credit Card,626.22,31.311,7.8,Tuesday,February,00:00.0,Satisfied
779-42-2410,Cairo,Mandalay,Member,Male,Food And Beverages,57.74,3,181.881,2/20/2019,1:06:00 PM,E-Wallet,173.22,8.661,7.7,Wednesday,February,00:00.0,Satisfied
848-95-6252,Giza,Naypyitaw,Member,Female,Home And Lifestyle,86.27,1,90.5835,2/20/2019,1:24:00 PM,E-Wallet,86.27,4.3135,7,Wednesday,February,00:00.0,Satisfied
311-13-6971,Cairo,Mandalay,Member,Male,Sports And Travel,31.99,10,335.895,2/20/2019,3:18:00 PM,Credit Card,319.9,15.995,9.9,Wednesday,February,00:00.0,Satisfied
548-46-9322,Cairo,Mandalay,Normal,Male,Food And Beverages,39.9,10,418.95,2/20/2019,3:24:00 PM,Credit Card,399,19.95,5.9,Wednesday,February,00:00.0,not Satisfied
546-80-2899,Alex,Yangon,Member,Male,Home And Lifestyle,37.69,2,79.149,2/20/2019,3:29:00 PM,E-Wallet,75.38,3.769,9.5,Wednesday,February,00:00.0,Satisfied
782-95-9291,Alex,Yangon,Member,Male,Food And Beverages,92.29,5,484.5225,2/20/2019,3:55:00 PM,Credit Card,461.45,23.0725,9,Wednesday,February,00:00.0,Satisfied
725-56-0833,Alex,Yangon,Normal,Female,Health And Beauty,32.32,10,339.36,2/20/2019,4:49:00 PM,Credit Card,323.2,16.16,10,Wednesday,February,00:00.0,Satisfied
498-41-1961,Cairo,Mandalay,Normal,Male,Health And Beauty,66.68,5,350.07,2/20/2019,6:01:00 PM,Cash,333.4,16.67,7.6,Wednesday,February,00:00.0,Satisfied
458-61-0011,Cairo,Mandalay,Normal,Male,Food And Beverages,60.3,4,253.26,2/20/2019,6:43:00 PM,Cash,241.2,12.06,5.8,Wednesday,February,00:00.0,not Satisfied
389-70-2397,Giza,Naypyitaw,Normal,Female,Health And Beauty,83.66,5,439.215,2/21/2019,10:26:00 AM,Cash,418.3,20.915,7.2,Thursday,February,00:00.0,Satisfied
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports And Travel,98.8,2,207.48,2/21/2019,11:39:00 AM,Cash,197.6,9.88,7.7,Thursday,February,00:00.0,Satisfied
279-62-1445,Giza,Naypyitaw,Member,Female,Fashion Accessories,12.54,1,13.167,2/21/2019,12:38:00 PM,Cash,12.54,0.627,8.2,Thursday,February,00:00.0,Satisfied
503-21-4385,Cairo,Mandalay,Member,Male,Health And Beauty,39.91,3,125.7165,2/21/2019,12:40:00 PM,E-Wallet,119.73,5.9865,9.3,Thursday,February,00:00.0,Satisfied
319-74-2561,Alex,Yangon,Member,Female,Electronic Accessories,94.64,3,298.116,2/21/2019,4:55:00 PM,Cash,283.92,14.196,5.5,Thursday,February,00:00.0,not Satisfied
269-04-5750,Cairo,Mandalay,Member,Male,Fashion Accessories,73.82,4,310.044,2/21/2019,6:31:00 PM,Cash,295.28,14.764,6.7,Thursday,February,00:00.0,not Satisfied
488-25-4221,Giza,Naypyitaw,Member,Female,Food And Beverages,30.41,1,31.9305,2/22/2019,10:36:00 AM,Credit Card,30.41,1.5205,8.4,Friday,February,00:00.0,Satisfied
